,Token,Score,Syllable_Count,Word_length,IsComplex
962,Also,0,2,4,0
963,repayment,0,3,9,1
964,schedule,0,3,8,1
965,tenure,0,3,6,1
966,loans,0,2,5,0
967,shifted,0,0,7,0
968,3,0,0,1,0
969,months,0,1,6,0
970,tackle,0,2,6,0
971,financially,0,4,11,1
972,industry,0,2,8,0
973,valuable,1,4,8,1
974,customers,0,3,9,1
975,RBI,0,1,3,0
976,also,0,2,4,0
977,slashed,0,0,7,0
978,repo,0,2,4,0
979,rate,0,2,4,0
980,75,0,0,2,0
981,basis,0,2,5,0
982,points,0,2,6,0
983,COVID,0,2,5,0
984,19,0,0,2,0
985,CONCLUSION,0,4,10,1
986,Government,0,3,10,1
987,India,0,3,5,1
988,mobilized,0,0,9,0
989,various,0,4,7,1
990,committees,0,0,10,0
991,task,0,1,4,0
992,force,0,2,5,0
993,specifically,0,4,12,1
994,COVID,0,2,5,0
995,19,0,0,2,0
996,National,0,4,8,1
997,Disaster,-1,3,8,1
998,Management,0,4,10,1
999,Authority,0,4,9,1
1000,NDMA,0,1,4,0
1001,overcome,0,4,8,1
1002,pandemic,0,3,8,1
1003,committees,0,0,10,0
1004,ensure,0,3,6,1
1005,harmonized,0,0,10,0
1006,response,0,3,8,1
1007,outbreak,-1,4,8,1
1008,government,0,3,10,1
1009,took,0,2,4,0
1010,necessary,0,3,9,1
1011,steps,0,1,5,0
1012,fight,0,1,5,0
1013,coronavirus,0,5,11,1
1014,introducing,0,4,11,1
1015,app,0,1,3,0
1016,population,0,5,10,1
1017,named,0,0,5,0
1018,AAROGYA,0,4,7,1
1019,SETU,0,2,4,0
1020,APP,0,1,3,0
1021,gives,0,0,5,0
1022,essential,0,4,9,1
1023,information,0,5,11,1
1024,virus,-1,2,5,0
1025,crises,0,0,6,0
1026,also,0,2,4,0
1027,heal,1,2,4,0
1028,earth,0,2,5,0
1029,back,0,1,4,0
1030,natural,0,3,7,1
1031,state,0,2,5,0
1032,fewer,0,2,5,0
1033,disruptions,0,4,11,1
